"","sumPrecip","station_id","genLineType","Lat","Long","STATION_DESCRIPTIVE_NAME","rides"
"304",0.3,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",615
"305",0.3,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",512
"306",0.3,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",1091
"307",0.3,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",368
"308",0.3,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",1494
"309",0.3,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",827
"310",0.3,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",689
"311",0.3,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",1296
"312",0.3,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",3203
"313",0.3,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",958
"314",0.3,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",6378
"315",0.3,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",490
"316",0.3,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",930
"317",0.3,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",479
"318",0.3,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",303
"319",0.3,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",1603
"320",0.3,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",2507
"321",0.3,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",7225
"322",0.3,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"323",0.3,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",1486
"324",0.3,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",1366
"325",0.3,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",5881
"326",0.3,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",5583
"327",0.3,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",965
"328",0.3,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",378
"329",0.3,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",817
"330",0.3,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",1491
"331",0.3,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",782
"332",0.3,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",4387
"333",0.3,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",1396
"334",0.3,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",740
"335",0.3,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",508
"336",0.3,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",1507
"337",0.3,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",522
"338",0.3,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",437
"339",0.3,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1769
"340",0.3,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",4401
"341",0.3,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",1626
"342",0.3,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",2126
"343",0.3,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",2148
"344",0.3,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",2148
"345",0.3,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",1033
"346",0.3,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",2837
"347",0.3,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",206
"348",0.3,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",252
"349",0.3,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",4118
"350",0.3,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",3264
"351",0.3,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",1539
"352",0.3,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1907
"353",0.3,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",2251
"354",0.3,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",453
"355",0.3,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",526
"356",0.3,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",2079
"357",0.3,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",441
"358",0.3,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",1049
"359",0.3,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",632
"360",0.3,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",888
"361",0.3,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1876
"362",0.3,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"363",0.3,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",553
"364",0.3,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",1647
"365",0.3,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",1569
"366",0.3,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",957
"367",0.3,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",3430
"368",0.3,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",1166
"369",0.3,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",275
"370",0.3,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",1376
"371",0.3,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",565
"372",0.3,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",1365
"373",0.3,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",16467
"374",0.3,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",3109
"375",0.3,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",1308
"376",0.3,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",1255
"377",0.3,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",4680
"378",0.3,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",211
"379",0.3,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",1812
"380",0.3,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",634
"381",0.3,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",299
"382",0.3,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",2131
"383",0.3,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",3789
"384",0.3,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",607
"385",0.3,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",2982
"386",0.3,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",659
"387",0.3,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",557
"388",0.3,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",387
"389",0.3,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",823
"390",0.3,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",576
"391",0.3,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",463
"392",0.3,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",2598
"393",0.3,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",665
"394",0.3,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",914
"395",0.3,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",233
"396",0.3,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",1529
"397",0.3,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",1371
"398",0.3,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",1449
"399",0.3,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",1132
"400",0.3,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",970
"401",0.3,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",2577
"402",0.3,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",793
"403",0.3,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",5175
"404",0.3,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",1289
"405",0.3,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",1098
"406",0.3,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",318
"407",0.3,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",706
"408",0.3,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",389
"409",0.3,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",3063
"410",0.3,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",2245
"411",0.3,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",2657
"412",0.3,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",908
"413",0.3,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",6608
"414",0.3,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",880
"415",0.3,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",1178
"416",0.3,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",420
"417",0.3,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",489
"418",0.3,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",2074
"419",0.3,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",6393
"420",0.3,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",6393
"421",0.3,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",1428
"422",0.3,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",7775
"423",0.3,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",1763
"424",0.3,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",636
"425",0.3,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",7277
"426",0.3,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",864
"427",0.3,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",1785
"428",0.3,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1933
"429",0.3,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",952
"430",0.3,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",2627
"431",0.3,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",9588
"432",0.3,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",722
"433",0.3,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",262
"434",0.3,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",1019
"435",0.3,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",4751
"436",0.4,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",566
"437",0.4,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",1702
"438",0.4,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",757
"439",0.4,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",1706
"440",0.4,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",1629
"441",0.4,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",2416
"442",0.4,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",2788
"443",0.4,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",2628
"444",0.4,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",1137
"445",0.4,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",2616
"446",0.4,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",1238
"447",0.4,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",570
"448",0.4,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",577
"449",0.4,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",684
"450",0.4,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",569
"451",0.4,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",1595
"452",0.4,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",366
"453",0.4,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",1481
"454",0.4,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",1004
"455",0.4,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",683
"456",0.4,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",1253
"457",0.4,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",3094
"458",0.4,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",816
"459",0.4,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",7688
"460",0.4,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",565
"461",0.4,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",1081
"462",0.4,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",494
"463",0.4,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",290
"464",0.4,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",1757
"465",0.4,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",2993
"466",0.4,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",9296
"467",0.4,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"468",0.4,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",1861
"469",0.4,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",1891
"470",0.4,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",6506
"471",0.4,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",6702
"472",0.4,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",988
"473",0.4,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",412
"474",0.4,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",821
"475",0.4,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",1237
"476",0.4,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",852
"477",0.4,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",4017
"478",0.4,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",2092
"479",0.4,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",935
"480",0.4,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",566
"481",0.4,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",1769
"482",0.4,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",771
"483",0.4,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",455
"484",0.4,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",2320
"485",0.4,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",5058
"486",0.4,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",1631
"487",0.4,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",3383
"488",0.4,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",2398
"489",0.4,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",2398
"490",0.4,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",1155
"491",0.4,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",3743
"492",0.4,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",250
"493",0.4,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",355
"494",0.4,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",5527
"495",0.4,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",3277
"496",0.4,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",2164
"497",0.4,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",2261
"498",0.4,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",3861
"499",0.4,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",489
"500",0.4,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",527
"501",0.4,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",2627
"502",0.4,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",243
"503",0.4,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",981
"504",0.4,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",593
"505",0.4,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",1041
"506",0.4,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",2345
"507",0.4,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"508",0.4,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",641
"509",0.4,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",1855
"510",0.4,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",2238
"511",0.4,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",884
"512",0.4,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",3398
"513",0.4,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",1475
"514",0.4,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",318
"515",0.4,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",2218
"516",0.4,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",676
"517",0.4,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",1475
"518",0.4,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",12487
"519",0.4,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",2845
"520",0.4,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",1461
"521",0.4,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",1424
"522",0.4,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",3571
"523",0.4,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",230
"524",0.4,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",1960
"525",0.4,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",603
"526",0.4,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",318
"527",0.4,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",2142
"528",0.4,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",4767
"529",0.4,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",721
"530",0.4,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",3220
"531",0.4,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",861
"532",0.4,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",645
"533",0.4,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",320
"534",0.4,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",817
"535",0.4,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",600
"536",0.4,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",498
"537",0.4,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",3073
